file0me,position,IA_1,core_depth_mm,core_depth,(mm),sample,surface,validity,E-gain,E-offset,F-slope,F-offset,cps,MSE,Al,Si,P,S,Cl,Ar,K,Ca,Ti,V,Cr,Mn,Fe,Ni,Cu,Zn,Br,Rb,Sr,Y,Zr,Ba,La,Ce,Pr,Nd,Fe,a*2,Fe,a+b,FeX1,FeX2,FeX3,W,La,W,Lb1,W,Lb2,W,La,inel,W,Lb1,inel,W,Lb2,inel,Mo,inc,Mo,coh,Dt
C:\Data\coo_6\coo_6\XRF,data\L000070.spe,IA_1,140,14,203.08,5.05,1,0.017496,0.000423,0.009336,0.090851,201608,1.66,0,8,9,51,402,490,492,807,1316,89,283,345,74428,544,790,422,786,716,2902,147,1083,0,0,71,68,27,140,179,158,379,1899,2374,1419,224,1605,476,838,52698,12184,0.441,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000071.spe,IA_1,142,14.2,205.08,5.05,1,0.017496,0.000423,0.009336,0.090851,201310,1.68,16,58,27,78,446,502,641,942,1446,242,214,293,75491,549,640,378,990,834,2858,168,1168,0,0,108,69,33,191,0,177,292,1717,2144,1695,231,1547,583,825,52891,12774,0.441,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000072.spe,IA_1,144,14.4,207.08,5.06,1,0.017496,0.000423,0.009336,0.090851,199638,1.75,0,61,34,71,436,566,825,1239,1653,407,227,277,85335,664,670,363,821,740,2779,186,913,43,16,133,37,0,165,242,381,414,1842,2223,1797,321,1476,641,760,50636,11772,0.431,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000073.spe,IA_1,146,14.6,209.08,5.06,1,0.017496,0.000423,0.009336,0.090851,194216,1.77,22,57,37,46,391,553,596,953,1612,135,230,262,80842,627,861,366,764,723,2977,182,947,0,0,189,84,0,245,299,239,327,1972,2307,1818,430,1462,699,788,48990,11721,0.428,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000074.spe,IA_1,148,14.8,211.08,5.05,1,0.017496,0.000423,0.009336,0.090851,191993,1.8,24,38,42,57,483,541,624,922,1442,770,192,296,79195,622,647,379,616,955,3067,230,1043,152,0,245,0,30,234,0,296,342,1757,2226,1580,476,1601,600,894,49305,11811,0.425,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000075.spe,IA_1,150,15,213.08,5.06,1,0.017496,0.000423,0.009336,0.090851,191687,1.77,0,14,22,34,423,522,771,1138,1902,1220,103,354,85407,673,600,419,528,786,3020,74,978,150,52,184,84,46,278,9,353,357,1979,2276,1660,423,1439,523,993,48536,11826,0.422,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000076.spe,IA_1,152,15.2,215.08,5.06,1,0.017496,0.000423,0.009336,0.090851,193039,1.66,32,38,28,90,426,577,631,1184,1867,910,133,329,89548,632,602,401,621,898,3266,196,1085,75,18,178,48,74,256,88,427,539,1859,2226,1699,332,1372,616,797,47767,11725,0.421,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000077.spe,IA_1,154,15.4,217.08,5.07,1,0.017496,0.000423,0.009336,0.090851,193281,1.66,24,35,18,59,468,545,868,1411,2243,672,148,391,95538,666,588,400,537,899,3177,19,1225,106,0,239,77,28,168,171,310,438,2012,2471,1589,463,1198,602,939,46971,11644,0.418,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000078.spe,IA_1,156,15.6,219.08,5.06,1,0.017496,0.000423,0.009336,0.090851,194696,1.59,27,46,0,60,593,505,1120,1702,2502,197,361,337,97224,544,582,372,592,944,3372,228,1260,56,0,90,76,16,256,307,316,353,2000,2229,1592,300,1314,683,659,46388,11887,0.419,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000079.spe,IA_1,158,15.8,221.08,5.05,1,0.017496,0.000423,0.009336,0.090851,196870,1.46,10,119,13,49,702,530,1348,1995,2700,188,280,373,100413,582,496,473,535,783,3248,223,1211,10,0,145,96,35,432,409,325,479,1997,2274,1575,242,1122,715,554,47446,11814,0.42,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000080.spe,IA_1,160,16,223.08,5.06,1,0.017496,0.000423,0.009336,0.090851,198977,1.5,12,166,0,80,828,530,1905,2542,3884,178,376,407,111851,576,359,409,705,945,3140,289,1205,67,13,133,106,51,412,93,425,535,2018,2171,1659,409,1108,736,668,46454,11199,0.415,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000081.spe,IA_1,162,16.2,225.08,5.07,1,0.017496,0.000423,0.009336,0.090851,201223,1.62,39,314,0,119,794,457,2294,3003,3809,184,366,518,115858,547,405,433,395,754,3152,237,1089,69,55,111,71,88,255,243,517,477,2025,2165,1584,426,972,686,875,45367,11656,0.416,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000082.spe,IA_1,164,16.4,227.08,5.07,1,0.017496,0.000423,0.009336,0.090851,207014,1.48,43,381,32,85,870,547,2366,3152,4136,227,446,448,125113,569,433,441,505,890,3148,0,961,0,0,144,99,63,364,221,482,570,2138,2163,1645,374,1088,772,772,45853,11522,0.416,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000083.spe,IA_1,166,16.6,229.08,5.07,1,0.017496,0.000423,0.009336,0.090851,209381,1.56,39,390,18,102,871,495,2503,3016,3755,113,460,422,115311,535,469,489,837,912,3347,155,1159,0,7,167,110,41,476,135,395,526,2437,2117,1559,296,925,588,786,47327,12129,0.425,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000084.spe,IA_1,168,16.8,231.08,5.07,1,0.017496,0.000423,0.009336,0.090851,220520,1.52,56,418,11,101,938,514,2397,3362,3819,136,367,446,119199,568,519,532,719,949,3659,185,1070,75,0,63,94,63,362,328,519,505,2090,2127,1484,350,1100,617,1027,49207,12087,0.435,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000085.spe,IA_1,170,17,233.08,5.05,1,0.017496,0.000423,0.009336,0.090851,148907,1.25,46,259,31,85,578,594,1614,2222,2371,83,275,308,78189,435,411,400,476,675,2612,104,737,43,0,74,67,40,175,166,340,312,1584,1619,1289,434,895,592,593,39936,10370,0.382,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000086.spe,IA_1,172,17.2,235.08,5,1,0.017496,0.000423,0.009336,0.090851,193226,1.49,61,348,20,103,790,502,2214,2950,3667,174,306,517,109242,535,291,559,592,884,3247,232,1022,0,0,180,129,32,302,263,437,392,2070,1996,1494,472,1084,610,781,44881,11288,0.411,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000087.spe,IA_1,174,17.4,237.08,5.06,1,0.017496,0.000423,0.009336,0.090851,191571,1.43,29,390,0,128,843,601,2416,3078,3940,178,423,462,115233,484,464,379,509,791,3336,230,1082,57,30,158,109,69,460,83,457,485,2057,1916,1393,494,873,656,846,44027,11339,0.404,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000088.spe,IA_1,176,17.6,239.08,5.05,1,0.017496,0.000423,0.009336,0.090851,209435,1.48,42,383,20,109,913,542,2739,3531,4422,203,386,509,124190,510,387,468,651,883,3156,87,1016,0,13,159,81,21,562,223,551,544,2225,2185,1756,523,936,627,747,47118,11591,0.421,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000089.spe,IA_1,178,17.8,241.08,5.08,1,0.017496,0.000423,0.009336,0.090851,193558,1.38,33,387,0,77,666,612,2117,3762,3263,236,337,353,107596,460,369,555,533,884,3386,196,1078,34,44,42,25,49,406,320,441,454,1675,1836,1522,446,821,722,737,46405,11455,0.416,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000090.spe,IA_1,180,18,243.08,5.05,1,0.017496,0.000423,0.009336,0.090851,199394,1.52,17,405,7,99,861,500,2440,3344,4323,124,429,412,114227,528,483,906,632,856,3070,293,1115,60,0,74,113,84,374,373,535,443,1777,2050,1575,412,1074,864,796,46679,11256,0.415,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000091.spe,IA_1,182,18.2,245.08,5.02,1,0.017496,0.000423,0.009336,0.090851,205466,1.51,52,447,19,101,1065,573,2732,4687,4061,181,374,437,120838,564,427,565,586,909,3232,226,1085,0,0,163,109,63,545,308,504,526,1906,2061,1530,310,930,680,658,46827,11780,0.417,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000092.spe,IA_1,184,18.4,247.08,5.02,1,0.017496,0.000423,0.009336,0.090851,203442,1.58,34,284,0,77,873,505,1932,3136,3750,164,366,436,112406,546,359,556,632,872,3396,163,1149,0,0,130,121,121,399,122,483,397,2194,2209,1580,414,1092,598,733,47169,11510,0.421,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000093.spe,IA_1,186,18.6,249.08,5,1,0.017496,0.000423,0.009336,0.090851,203517,1.48,69,402,23,138,897,500,2606,3666,4619,194,425,488,118504,508,378,525,618,873,3153,130,1112,103,0,86,118,50,496,270,449,520,2150,2015,1565,310,914,705,718,46853,11667,0.417,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000094.spe,IA_1,188,18.8,251.08,5.01,1,0.017496,0.000423,0.009336,0.090851,205685,1.5,44,555,20,109,951,502,2966,5627,4187,150,487,435,122385,507,334,517,622,1042,3204,209,1123,75,0,98,92,65,519,124,475,585,2055,2112,1603,453,875,575,716,46670,11498,0.417,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000095.spe,IA_1,190,19,253.08,5,1,0.017496,0.000423,0.009336,0.090851,208797,1.43,49,573,0,126,936,502,3177,4093,4490,220,470,485,129004,503,379,611,545,904,3243,154,966,28,8,133,76,54,284,279,565,553,2068,2168,1466,606,803,661,662,45917,11247,0.417,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000096.spe,IA_1,192,19.2,255.08,4.99,1,0.017496,0.000423,0.009336,0.090851,205412,1.46,48,513,0,114,906,499,2906,3797,4221,120,355,466,121162,542,375,571,486,676,3317,151,955,52,0,159,186,31,308,392,473,488,2167,2029,1493,467,1039,796,790,46367,11603,0.418,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000097.spe,IA_1,194,19.4,257.08,4.99,1,0.017496,0.000423,0.009336,0.090851,203066,1.61,35,416,15,83,1008,540,2565,3484,4438,128,378,447,118107,556,407,590,604,800,3328,160,893,10,36,145,93,30,493,343,433,566,1881,2162,1461,356,992,742,731,46221,11660,0.418,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000098.spe,IA_1,196,19.6,259.08,4.97,1,0.017496,0.000423,0.009336,0.090851,192419,1.31,28,306,0,78,840,544,2116,2927,3774,163,302,416,101536,464,421,490,718,771,3076,188,998,0,0,53,86,107,310,414,328,393,1912,1981,1401,317,857,564,649,46548,11380,0.415,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000099.spe,IA_1,198,19.8,261.08,4.97,1,0.017496,0.000423,0.009336,0.090851,190037,1.47,29,377,12,81,830,555,2308,3162,4154,142,425,460,103629,494,398,549,615,923,3092,187,1171,24,53,106,68,22,410,202,370,483,2127,2138,1505,440,978,744,691,44682,11713,0.412,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000100.spe,IA_1,200,20,263.08,4.99,1,0.017496,0.000423,0.009336,0.090851,199443,1.5,48,437,26,123,895,495,2555,3422,3917,149,531,441,105535,553,326,483,548,926,3423,156,1448,86,49,73,38,110,341,326,475,449,1687,1987,1548,501,1008,719,770,47286,11884,0.421,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000101.spe,IA_1,202,20.2,265.08,5,1,0.017496,0.000423,0.009336,0.090851,201109,1.47,37,378,26,118,829,546,2320,2852,3524,91,368,465,95041,635,426,517,815,926,3066,151,973,0,0,114,143,12,258,229,438,394,1686,2059,1534,329,1154,829,747,50066,11883,0.43,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000102.spe,IA_1,204,20.4,267.08,4.99,1,0.017496,0.000423,0.009336,0.090851,199983,1.43,30,293,21,104,802,467,2055,2591,3355,169,366,480,94692,552,428,481,655,881,2812,224,1090,0,14,111,62,71,414,168,343,399,1926,2180,1517,469,1105,746,761,50421,11517,0.429,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000103.spe,IA_1,206,20.6,269.08,4.97,1,0.017496,0.000423,0.009336,0.090851,198963,1.41,45,280,13,120,774,557,1956,2409,3440,89,346,493,97435,536,496,427,740,788,2815,130,1216,0,18,129,48,32,351,176,381,369,1769,2005,1412,254,1135,691,792,48726,11654,0.426,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000104.spe,IA_1,208,20.8,271.08,4.99,1,0.017496,0.000423,0.009336,0.090851,197240,1.45,65,304,15,141,722,522,1725,2287,2960,170,356,506,89964,553,454,506,861,911,3095,8,1163,105,14,152,27,0,216,0,282,291,1756,2267,1503,329,1293,746,698,49793,11855,0.429,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000105.spe,IA_1,210,21,273.08,4.99,1,0.017496,0.000423,0.009336,0.090851,199900,1.39,25,180,0,50,728,532,1671,2118,2966,162,294,402,95082,593,468,374,797,752,2988,154,1075,43,19,157,64,0,474,363,434,334,1846,2185,1563,457,1123,687,871,49720,11911,0.429,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000106.spe,IA_1,212,21.2,275.08,5,1,0.017496,0.000423,0.009336,0.090851,198437,1.46,0,86,11,90,637,534,1083,1552,2231,286,303,331,87869,655,641,377,836,934,2895,107,891,0,0,152,92,55,248,84,286,414,2117,2243,1702,469,1366,770,907,50842,11577,0.432,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000107.spe,IA_1,214,21.4,277.08,4.99,1,0.017496,0.000423,0.009336,0.090851,203915,1.45,40,185,30,95,751,498,1408,1907,2789,224,360,362,92122,556,562,384,1012,774,2846,98,1167,0,30,123,54,0,282,86,319,429,1845,2026,1610,448,1261,729,964,51502,11892,0.435,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000108.spe,IA_1,216,21.6,279.08,4.99,1,0.017496,0.000423,0.009336,0.090851,208802,1.48,42,154,12,49,590,486,1119,1594,2540,266,223,377,95854,575,535,394,956,968,2832,285,1232,89,0,144,71,0,386,0,320,374,1968,1927,1544,399,1311,629,938,51741,12115,0.437,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000109.spe,IA_1,218,21.8,281.08,4.98,1,0.017496,0.000423,0.009336,0.090851,200869,1.66,44,162,11,98,611,593,1155,1500,2301,366,330,306,87017,630,635,493,891,775,2662,205,1017,61,10,236,26,37,134,225,292,353,1746,2130,1543,350,1270,618,808,51796,11985,0.434,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000110.spe,IA_1,220,22,283.08,4.98,1,0.017496,0.000423,0.009336,0.090851,194190,1.78,20,118,35,62,557,589,1011,1303,1797,278,236,291,82785,522,589,347,808,844,2894,137,1127,264,53,280,26,0,261,33,324,335,1884,2207,1411,317,1273,551,807,49487,11760,0.429,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000111.spe,IA_1,222,22.2,285.08,4.99,1,0.017496,0.000423,0.009336,0.090851,202917,1.36,31,138,10,94,926,521,1554,2142,2930,248,378,347,98313,552,537,416,786,878,3000,269,970,49,43,71,65,39,336,142,375,332,1702,2222,1525,207,1262,669,740,49839,11933,0.431,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000112.spe,IA_1,224,22.4,287.08,5,1,0.017496,0.000423,0.009336,0.090851,204988,1.45,9,211,13,92,976,548,1895,2391,3210,196,324,399,103350,541,369,437,1008,876,2899,151,1137,41,0,76,92,45,335,45,355,474,1846,2103,1386,404,1119,746,760,49249,11600,0.43,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000113.spe,IA_1,226,22.6,289.08,5,1,0.017496,0.000423,0.009336,0.090851,203074,1.5,14,361,6,42,960,534,2338,2729,3496,233,393,427,104659,535,454,562,718,727,2946,293,1021,35,0,168,59,18,440,276,383,546,1980,2112,1634,537,1131,655,886,49107,11632,0.425,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000114.spe,IA_1,228,22.8,291.08,5.01,1,0.017496,0.000423,0.009336,0.090851,198361,1.37,59,246,0,123,942,526,1800,2228,3000,151,352,381,91640,557,429,437,931,952,2731,290,931,0,0,168,63,66,316,0,309,368,1881,2165,1457,429,1144,687,939,50261,11974,0.428,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000115.spe,IA_1,230,23,293.08,5.01,1,0.017496,0.000423,0.009336,0.090851,198425,1.48,39,324,15,80,991,505,1915,2517,3240,37,472,374,96380,570,499,487,756,809,2707,279,1242,0,0,150,114,64,398,465,367,399,1636,2127,1570,326,1030,790,787,49303,11598,0.425,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000116.spe,IA_1,232,23.2,295.08,5.03,1,0.017496,0.000423,0.009336,0.090851,200580,1.47,50,327,15,94,1007,507,2177,2874,3600,129,397,484,106373,513,433,526,709,862,2787,155,1098,81,32,214,113,0,537,224,341,423,2303,2135,1577,493,999,735,628,48257,11654,0.42,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000117.spe,IA_1,234,23.4,297.08,5.04,1,0.017496,0.000423,0.009336,0.090851,197528,1.54,38,256,18,65,825,461,1959,2751,3156,186,410,527,97356,518,514,510,797,904,3118,258,1278,60,56,146,64,14,374,19,409,352,1999,2137,1677,272,1116,721,808,48047,11854,0.423,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000118.spe,IA_1,236,23.6,299.08,5.05,1,0.017496,0.000423,0.009336,0.090851,202837,1.46,58,222,0,81,869,549,1781,2511,3121,219,328,424,95699,522,429,464,698,895,3149,243,1174,61,33,155,70,58,211,445,373,384,1586,2244,1672,355,1153,829,759,50617,12119,0.429,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000119.spe,IA_1,238,23.8,301.08,5.05,1,0.017496,0.000423,0.009336,0.090851,204207,1.41,35,208,32,56,820,486,1731,2372,3137,204,446,473,97670,652,459,517,682,874,3234,280,1409,52,26,74,47,84,335,299,440,406,1737,2254,1809,607,1081,748,879,49136,12009,0.43,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000120.spe,IA_1,240,24,303.08,5.06,1,0.017496,0.000423,0.009336,0.090851,200999,1.46,9,235,35,74,1137,542,1853,2749,3418,180,442,588,99652,579,419,487,649,1072,3322,161,1444,55,28,105,81,92,329,0,452,401,1878,2099,1676,482,1052,641,862,47861,11483,0.425,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000121.spe,IA_1,242,24.2,305.08,5.02,1,0.017496,0.000423,0.009336,0.090851,190605,1.59,21,136,18,52,877,527,1454,2195,2794,57,463,372,84842,578,529,470,722,902,3138,218,1310,0,0,200,162,15,347,151,334,330,1702,2212,1547,474,1171,768,942,48446,11961,0.424,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000122.spe,IA_1,244,24.4,307.08,5.02,1,0.017496,0.000423,0.009336,0.090851,193052,1.46,47,158,0,77,845,445,1694,2235,2851,97,316,444,89249,493,476,410,629,845,3236,148,1274,0,0,101,116,7,186,171,332,412,1719,2068,1679,375,1137,676,995,48943,11927,0.424,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000123.spe,IA_1,246,24.6,309.08,5.03,1,0.017496,0.000423,0.009336,0.090851,191033,1.56,45,258,12,89,877,521,1776,2367,3078,117,352,403,87092,452,342,369,805,768,3145,298,1137,0,0,125,150,128,205,416,379,318,1612,1991,1669,540,1129,693,749,49488,11682,0.422,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000124.spe,IA_1,248,24.8,311.08,5.04,1,0.017496,0.000423,0.009336,0.090851,189852,1.34,47,326,21,106,910,545,2054,2545,3146,221,334,490,90980,620,424,476,582,866,2961,222,1255,76,16,86,86,78,148,171,426,349,1726,2028,1668,589,1215,745,752,48079,11611,0.419,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000125.spe,IA_1,250,25,313.08,5.07,1,0.017496,0.000423,0.009336,0.090851,193048,1.45,55,256,0,101,860,549,1754,2210,3156,160,319,463,87318,571,488,513,801,690,2993,191,1310,0,30,82,77,51,340,290,380,417,1833,2174,1614,449,1033,773,911,48839,12060,0.426,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000126.spe,IA_1,252,25.2,315.08,5.09,1,0.017496,0.000423,0.009336,0.090851,211534,1.31,58,456,15,107,1065,485,2366,2689,3498,163,337,445,102480,554,428,475,851,765,2618,157,1135,18,0,118,146,25,361,162,430,443,1895,1968,1451,386,1113,803,734,52086,11859,0.437,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000127.spe,IA_1,254,25.4,317.08,5.1,1,0.017496,0.000423,0.009336,0.090851,209232,1.42,29,285,35,108,848,546,1837,2284,3353,116,382,366,93119,544,457,440,863,811,2728,277,1084,0,0,138,81,68,305,215,418,434,1585,1989,1589,286,1224,551,791,52688,11837,0.44,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000128.spe,IA_1,256,25.6,319.08,5.1,1,0.017496,0.000423,0.009336,0.090851,203535,1.47,63,363,11,113,827,488,1752,2402,2890,138,352,396,89351,570,596,406,786,907,2845,206,1083,16,37,130,6,0,326,124,239,347,1916,2491,1715,476,1260,719,793,50900,12123,0.434,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000129.spe,IA_1,258,25.8,321.08,5.11,1,0.017496,0.000423,0.009336,0.090851,202202,1.42,75,329,29,103,918,559,1793,2596,3135,223,386,365,94154,597,520,358,568,858,3192,277,1104,100,22,168,74,60,359,297,351,413,1748,2249,1844,304,1126,657,749,49918,11990,0.43,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000130.spe,IA_1,260,26,323.08,5.07,1,0.017496,0.000423,0.009336,0.090851,210879,1.51,41,415,6,101,874,492,2122,3064,3822,216,332,425,99663,515,409,536,763,696,3438,286,1602,123,0,201,86,0,452,320,462,411,1793,2213,1918,455,1181,872,783,50415,12023,0.436,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000131.spe,IA_1,262,26.2,325.08,5.05,1,0.017496,0.000423,0.009336,0.090851,207216,1.57,61,403,20,100,927,488,2204,2763,3450,215,416,434,96728,606,497,422,759,899,3113,361,1357,0,50,164,80,36,412,0,469,439,1700,2230,1702,428,1276,855,963,50463,12148,0.432,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000132.spe,IA_1,264,26.4,327.08,5.04,1,0.017496,0.000423,0.009336,0.090851,206742,1.59,25,367,18,86,1073,490,2641,3501,3942,175,455,511,104792,541,387,509,633,821,3494,225,1542,85,81,133,39,47,273,407,474,467,1969,1982,1478,358,1068,713,664,48971,11911,0.429,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000133.spe,IA_1,266,26.6,329.08,5.02,1,0.017496,0.000423,0.009336,0.090851,219520,1.48,19,413,0,102,1088,531,2530,3303,4330,142,417,455,106447,548,528,581,668,1057,3729,397,1582,12,0,116,105,75,427,0,494,409,1811,2377,1968,593,1172,791,799,50954,12391,0.44,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000134.spe,IA_1,268,26.8,331.08,5.01,1,0.017496,0.000423,0.009336,0.090851,152465,1.25,70,418,18,67,605,537,2073,2685,3005,177,304,294,75072,386,247,382,401,786,2868,183,1404,32,0,88,93,56,242,143,284,204,1431,1584,1176,385,798,610,623,42245,10587,0.392,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000135.spe,IA_1,270,27,333.08,4.98,1,0.017496,0.000423,0.009336,0.090851,201310,1.4,23,582,23,180,920,442,2931,3728,4408,106,399,431,112256,454,297,475,469,804,3424,267,1254,25,27,156,123,14,482,415,300,427,2044,2113,1564,491,860,717,665,47309,11476,0.419,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000136.spe,IA_1,272,27.2,335.08,5.04,1,0.017496,0.000423,0.009336,0.090851,199744,1.37,52,614,6,104,969,508,2959,3981,4556,111,450,418,111874,535,365,508,503,901,3497,159,1207,14,0,131,133,39,495,138,439,427,1824,2079,1396,313,890,698,737,45308,11884,0.416,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000137.spe,IA_1,274,27.4,337.08,5.04,1,0.017496,0.000423,0.009336,0.090851,200700,1.39,27,473,41,89,858,489,2410,3637,3969,192,462,504,103089,583,463,526,608,1107,4080,116,1478,110,0,69,132,67,409,31,422,369,1945,2400,1730,496,1008,517,729,46732,11724,0.422,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000138.spe,IA_1,276,27.6,339.08,5.03,1,0.017496,0.000423,0.009336,0.090851,198077,1.33,0,368,26,87,1021,530,2575,3562,3984,168,536,416,104844,571,416,583,573,1149,4037,267,1302,109,13,64,83,77,416,0,421,473,1777,2102,1539,337,932,603,852,46232,11858,0.419,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000139.spe,IA_1,278,27.8,341.08,5.01,1,0.017496,0.000423,0.009336,0.090851,205437,1.41,60,370,13,95,1064,511,2554,3301,4009,213,434,441,106142,496,380,606,660,1080,3615,291,1527,52,0,119,129,51,395,238,445,511,1867,2171,1653,538,924,738,759,49041,12849,0.428,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000140.spe,IA_1,280,28,343.08,5,1,0.017496,0.000423,0.009336,0.090851,194923,1.44,26,78,12,70,395,476,809,1282,1938,106,357,341,68946,584,801,2424,662,863,2800,230,1075,0,0,86,68,62,141,77,362,365,1501,2208,1628,346,1699,875,981,51944,11344,0.437,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000141.spe,IA_1,282,28.2,345.08,5.01,1,0.017496,0.000423,0.009336,0.090851,175726,1.32,43,272,6,104,752,662,1821,2385,3088,101,426,347,81087,452,359,706,579,971,2987,143,1194,0,4,114,79,48,116,0,325,309,1576,1854,1304,456,1140,645,843,46387,11194,0.41,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000142.spe,IA_1,284,28.4,347.08,5.01,1,0.017496,0.000423,0.009336,0.090851,197908,1.34,36,451,4,91,1081,535,2505,3012,4177,133,381,453,106278,561,456,535,697,938,2923,201,1081,0,40,159,89,46,341,109,506,421,1684,2154,1495,485,861,868,659,46727,11691,0.42,,,,,,,,,,,,,,
C:\Data\coo_6\coo_6\XRF,data\L000143.spe,IA_1,286,28.6,349.08,4.97,1,0.017496,0.000423,0.009336,0.090851,208478,1.48,71,504,25,105,1156,535,2612,3477,4286,277,435,476,111260,513,363,400,974,700,3273,281,1167,0,0,133,81,47,404,433,469,588,2123,2021,1565,404,1107,790,700,49163,11803,0.427,,,,,,,,,,,,,,
